,Unnamed: 0,address,Total Score,UST_DEPOSITED
5570,656626,terra1w3f97n0ssffwt86kcvgmyq3xx7dfjkvptl9mhr,2,32.35
5571,656731,terra1w3m0v3ny7dsm6w8ywj2myexuhgjv428jpd7lcr,1,31.08
5572,656933,terra1w3v8ccpszncjr5a5kg54xqfdtj3fupzs50msm4,18,150.0
5573,657068,terra1w43merts6dvuaxu3xhyzy04tn4qwwuqkkggyxt,23,959.0
5574,657122,terra1w45nmwkk8s4cnl5f4v3ycevusc302jc3jaeqx9,7,8.0
5575,657216,terra1w49nwtka04u4xvk4smpud7gwefz3pgh6j7qv6n,4,104.0
5576,657270,terra1w4ecfvntkxf4sfnq59s0w2jtfhxztjwmzn36am,17,514.0
5577,657306,terra1w4fjk0e768na6v9srn39qnk9l594jwlnjrs4pe,11,49.0
5578,657703,terra1w4zzq2acw22zpg9z9aal0uvwr9qp5ny6687v82,2,110.0
5579,657762,terra1w53e8z7kvck2n3t3xfwp8l0sezacwc56f6mfh2,13,8.0
5580,657917,terra1w5ch3np2lkrk5pwp2nspdhp982rcunrwuhh4xq,2,72.03999999999999
5581,657970,terra1w5ej334xtdm7ekvg068p5q0e6azfrhc4409fy5,2,54.0
5582,657992,terra1w5f8za7wf8p2mjneadxvw3meuck3fr50kqdxhl,22,185.0
5583,658006,terra1w5fpak5s0uzdgw75jdrt07lu95gdrj8z3yhvfa,28,560.0
5584,658409,terra1w60t53zzuf6v49er7crut2ud7mm0k2q3j3gvqp,3,406.0
5585,658495,terra1w65d5fp7093acx9x7e8llanenh4qs80vsedp8l,9,1500.0
5586,658638,terra1w6c9dygvdgaje6dtxa24xv4m67yghh8sy095n3,13,30.0
5587,658654,terra1w6daeudy5ug9xd9drfph9e7dqv64kklhdlejeh,4,160.07999999999998
5588,658702,terra1w6fql4ad73znhgmnvy6yr0uclgehp9vln4aq53,19,20.0
5589,658787,terra1w6kelt6gujgjjjy7wkq6hg8v76znj8edrzl7jy,27,33.0
5590,658845,terra1w6mn4fp8cezf00n7st6azlur320gw59062dsgq,20,4711.0
5591,658937,terra1w6rqmujgx6s2dkclse544kkk8y8rks5jtm2pag,4,568.0
5592,658959,terra1w6swwkpzh6dwz8xwzmwt6a6utf4gr2sexckmek,10,37.61
5593,659094,terra1w6ylgpgcmru50wvvggskw5wssul8lrnl4rqfzp,30,261.0
5594,659148,terra1w70hjm9dyq8dlps0lgljqnnc3lsf9jqf5qrntd,21,125.0
5595,659207,terra1w749w5vdttgxxvp305qggt2hlzcmnekvn9y4ng,10,11.0
5596,659356,terra1w7at930k5t3axzgu94txh8lpwftp7nvm3x5l9k,2,708.0
5597,659379,terra1w7csfdkp8c9kc9e69vsp6x4uhfqtwu8wmnug0l,4,497.0
5598,659436,terra1w7f2hkq3eyfgyzm285ywh5884j4pjf9ukpg89r,4,11.3
5599,659630,terra1w7qf03pefeumel9fl655xzx5tf9j4gxzsm8d0z,1,10.05
5600,659833,terra1w7ywqdds4su70hd2j3e0h3caceyfjakhaxfug5,7,8.0
5601,659834,terra1w7yyw3nzjj7snk33c5pwtpjrdl0wqxl6fkm9md,14,30.0
5602,659937,terra1w84ywvh2j9w7cwgcemgrcs92hncqwlfct98nq4,23,50.0
5603,659944,terra1w858dsdtvl6zd6mmdxvsvmqya8ekau9jkxj53g,2,528.32
5604,659966,terra1w85zhvt8h9v5v0sj3gr3fpfk5z7k3k4xvmqszj,26,40.0
5605,660152,terra1w8eaz7dxeqdg442ljx9leladfsg3kaflunqwuh,27,191.5
5606,660342,terra1w8mlkzv6rp4d58y3u2expw05pzuc3xnc3a99h5,13,40.0
5607,660399,terra1w8q5dlat2et5uv9yp2c705jql4gckq9cp70w3m,27,25.0
5608,660692,terra1w93p0tklhe7w3erlw5newnh90xqh0wl4psnta5,19,267.0
5609,661268,terra1w9vznnaua04h5glugmv4u5nwtf06eyk6xpvuu8,26,200.0
5610,661451,terra1wa4d647a6ccf8a042gzpw68p3tjqqlq9puezg7,30,48.0
5611,661536,terra1wa7t5at4k2cueaxjlv986n0h0y9ycdxuwgtuu0,23,58.0
5612,661559,terra1wa95ca6a3dkv3yjev6etzxec9u8huwjnjzeu2n,21,36.0
5613,661602,terra1waav4jk3e2v0z8d34e0xqx44l2rww5mmv8yqsg,4,286.5
5614,661702,terra1wag5t6d5v5reqsrhmevqu8htmvwmfwnnjtt427,10,345.0
5615,661805,terra1walegkeawy94808mna7d5u2s9zm8hudgy8kf05,14,8.0
5616,661812,terra1walqa67vd5225vuaqpce0sftrzxqxrmhqfn7xf,21,5530.0
5617,661848,terra1wan6shmnrqnxypchurn8cncgq3e7fq50afhqny,30,276.0
5618,661860,terra1wanjxk44m8wnrwj095l3edlu0r3jdl9d92hdhr,9,10.0
5619,661874,terra1wap56dwa29lmh62dgacj4ajfjjgauguqpgugtt,4,1805.5
5620,661908,terra1waqymt2wdl2c6rktyahg2gcaz7xmhnqx4z6sje,3,78.0
5621,662139,terra1wc0pxzh6jhvr7fdhwg5gkwqqx5uuxd5umx7f03,2,411.03999999999996
5622,662245,terra1wc5gw0dl37jmdddfyltxz9d0qmhj9j4fc2rcwz,21,8.0
5623,662295,terra1wc8fpxhy5xd3e4rrmrafdprg7s67vqczarr4lx,10,157.0
5624,662301,terra1wc8snsfp7c77nxtztm4tnu8g7d5cp32a9xgstk,2,67.0
5625,662378,terra1wce0p6g82sl3gvgljjzfugjmqpdx93m9un6wse,4,265.0
5626,662405,terra1wcezfdapp0a3lszane03edjdztp5h7xr3wrffc,22,8.0
5627,662501,terra1wcjk3hd8yjek43ms0vd5yucu2548wpeuw726qv,15,8012.0
5628,662529,terra1wckqgs3rgsjk64e22pamcgg2fmv7qy9f0uhlp6,24,64.0
5629,662804,terra1wcy7dc96lnn5240ggmedeppdjlfz8relvuwrgc,1,20.5
5630,662878,terra1wd2n9shsqxq5rp9llxq2985agqh5hvwxkj9nkq,5,31.0
5631,663161,terra1wdfussh3x4gywlcdwg77e5fjxcd6kxrphdrgpu,27,39.0
5632,663469,terra1wduzllwlg8d74md9p58qxjhuuw3efswtv8rlf3,25,948.0
5633,663484,terra1wdvj32gme449mu4vluus5wcehxnqw79h5y9kje,17,8.0
5634,663498,terra1wdvxghtpvaknak8dgjvstwed0u92fcmfvl3phd,25,39.0
5635,663914,terra1wefxvzxq39rqhz6nh3df5j58w657r9x6cgge7p,4,138.0
5636,664082,terra1wepqmt28f5rgdmvfgnceck7zy7sdnfnjyzad0a,25,7246.0
5637,664198,terra1weuhcx4q08ph5pvvf7g7skw085087gr0nyc0k9,24,455.0
5638,664201,terra1weummjyllu8dk4yghlhjdhj3hmwrmyc9h2729g,7,110.0
5639,664288,terra1wey4n79tyk0jarn3ngek2e54j3fqnl536gyfa6,2,11585.0
5640,664840,terra1wfpram2ee9ps6pp3txdw38nmm006p50drwj5kk,25,23.0
5641,664944,terra1wfuddz20c4gd92awdueelzt5jmmeeytseuuwuz,17,360.5
5642,664991,terra1wfwqxacd627yepqev5ur7p36er906mqaxtvd99,25,200.0
5643,665189,terra1wg6hcm8za5dl62tsyfa0qvqkl38uerz48z45d3,27,114.0
5644,665232,terra1wg803g0y4mpaw2cq2hymhu7ts5jl9fj0g2zt4l,19,80.0
5645,665533,terra1wgmpcd554qettk3h072x7umd0sfclh3wj0fgwg,5,10.0
5646,665599,terra1wgqfa9wzaqn0ka9cy0dw52vffqu3m8q4fts9w2,10,49.0
5647,665735,terra1wgwaax7yzrcfx04flm0evwys4accq5nn9atg0v,9,220.0
5648,666031,terra1wh9cyfx6qylt72zrna63rjeka7yz82gn629tm6,25,93.0
5649,666201,terra1whhzdmxk4elwkxfqfrmqhllla2dt05ejzcxn68,5,1380.0
5650,666515,terra1why3yjeda435s93amfv6xax8ukk4rq63ch9nc6,28,24.0
5651,666597,terra1wj2a8ayem880t8g9vaszzztv67gpuvv7ux8g0y,10,18.0
5652,666665,terra1wj56th0e6qxwmpg69xs2zhlwgxyxx5v5h53mps,28,5191.0
5653,666686,terra1wj6gnggg73ecxn2fwu43ppdsxf4epz20rcege8,27,99.0
5654,666749,terra1wj93pspgy84dc8383mgvv9uchkasc9ecv6c9u6,4,612.1800000000001
5655,666770,terra1wj9tkcu0kfyjzn7va7f63sul8pgrr5pjxglnvx,7,200.0
5656,667022,terra1wjne6q4lyppttpw0pq90306mexxdjzwkn2kkan,3,29.0
5657,667389,terra1wk6j52vxlml9t30wqkmu94w7mn935u8erwqw8h,21,61.1
5658,667401,terra1wk7gsrrjpy90ep5n4he5yqmnf5cvaug4s90hv9,29,18.0
5659,667729,terra1wkn76crk88ldmw07fsehz7qtdswmny2k349ca2,17,100.0
5660,667748,terra1wknw5glel2jekejuehn4auvfs7dhqf6zf90zmc,27,270.0
5661,667807,terra1wkr20zr6530sfqaqncygc9vn2tamhgd7c43hhy,14,22.0
5662,667821,terra1wkrjrxuel5f9ujfq2l7uttfwha4kquwtpq37v4,10,1310.0
5663,667843,terra1wkss7mz6r2dz68xfr5nwdlz5ygxcs0jfk9cmcz,7,55.0
5664,667912,terra1wkvpdke05hynvae4qn9w3rjxk7rcxhpp68ruuf,27,18300.0
5665,667940,terra1wkwvj767a6q8ahuezlz852u5zaky5qgfa6lq0y,27,26.0
5666,668006,terra1wkze7m5yp7lxptf48hpt6ya4tthje6f2n33av2,5,65.0
5667,668107,terra1wl5469cxfrvemumht0g9wq0vyagdns7cv3c7ue,29,92.0
5668,668187,terra1wl8v7573lmv0uhsa0d5329y3j7xauf4f07lg9s,30,3524.0
5669,668464,terra1wlmrmn968rxzyvvtxydmywns3u044v5r06v53r,7,20.0
5670,668850,terra1wm5xevlaljek020j6uzsmfhfs4qe0vpus52esr,25,2225.0
5671,668967,terra1wma6lem6rer7uxrkzwa9n8rr2zvu7nxlxp84yx,10,52.42
5672,669245,terra1wmnty5f5yg9m44uesv7x0pxvkjps98ajhmwfcz,3,58.76
5673,669320,terra1wmruk3c89xffy0sx4t932vkr9kfezrv90mquzv,4,436.0
5674,669459,terra1wmxs4cy9kqjrfrf7kckfqnjt7ewqla09ev9l7d,25,11.0
5675,669555,terra1wn36g64dn8cyj4jx07yv8cl8tlxr92x4l3at9m,1,8.0
5676,669582,terra1wn4clv92zlu9cc0w7fudth08hds2vyh4u9h5qe,4,1610.0
5677,669705,terra1wn9u80hm52eejl4zmyd0pyd0xe9hqwtgxzaur5,18,80.0
5678,669728,terra1wncchkx4a6exnqdtajvhhfefzs7h8ugel0gx2u,21,85.0
5679,669775,terra1wneary8t9lwqdkgs532jgh48tdau26rrhugqx9,2,514.73
5680,670029,terra1wnr7rl8kd9uvsx6ehcd9enlv9er99pnklj3u66,2,471.0
5681,670053,terra1wnsfawcz2y0nrk9emxt8q8gl5ttp74j7vpkke9,29,185.0
5682,670061,terra1wnsnt4mxeyjd03h800wm53pkneha705y4q8day,27,57.0
5683,670086,terra1wntpnedhpx74n0d2ajsmdl3grhau9mtzdu2vrt,29,684.0
5684,670136,terra1wnwj2ttwafuhqsp2x2p5348el2ey4gpykqw3gd,7,92.0
5685,670146,terra1wnwysv9f3yyd83uzdhj4nrjwjfp2wzlcjds52v,18,82.0
5686,670323,terra1wp6htmgq2ry9e5kyw6gevq6yvmkn5fg6g6dk9q,25,125.0
5687,670586,terra1wpkkeuqmfs3fgarq3ay83ftll8qnnrfed5j0d3,7,96.0
5688,670684,terra1wppzht54uaqwpzlmn7xg4z0vtau0tyg498zx38,9,1327.0
5689,670847,terra1wpy058zgq6qtaasq86k8cyna6l88harj7mddzj,10,331.0
5690,670928,terra1wq2qrgqd5hapapedj06kpn3ezhla76qps402w5,6,50.0
5691,670947,terra1wq3l7mefveqhl3vdtftj7t8wxzlkpmdjdak645,10,160.0
5692,670969,terra1wq4g4nrpplzjvt6sxgedfftd5x027yh2gwkk5g,19,150.63
5693,671189,terra1wqesqkuwfftcpzklrw835uc74jw5cmwah4c0pe,14,8.0
5694,671220,terra1wqfxpzm508ejuv5a20zv4xa4pqzz48k3guujhp,30,21.0
5695,671272,terra1wqhg865l42hzl6r46zy54r756hwz7vjl034qpf,23,96.0
5696,671277,terra1wqhzzk2j9hrn0t0h0gqg62e79659zpyyzntacp,4,10.1
5697,671340,terra1wqlwu0neguvs4l9ukxcwdhw9ywag989d2nkmhr,30,4150.0
5698,671383,terra1wqnu26mt4nksn58gkaptup98fmaj9xhc9az0yt,1,8.0
5699,671417,terra1wqqe6ewul5c7u25na2a2kmz8qsg8r5wu4tuudz,2,8.0
5700,671647,terra1wr0pmpxf3mf4c3px0pdqjzqfypew6u0qqp30m0,24,134.0
5701,671740,terra1wr59zzkxmu5uy3wdkzvp9rjf0kzudhryn75856,24,84.0
5702,671876,terra1wrcxk9sjdz9zr328d2uarmucwmrlvkxds2rec5,24,58.0
5703,671893,terra1wrds8haeajvkrah5yeu0s4w44ky3ne3elfd58w,11,176.0
5704,671916,terra1wrf34vwdc2f9gsdeuetp5vfn4kuekxgr3rg9nn,10,718.0
5705,671932,terra1wrfsh2r4fmvzj8l66a3dt8dede3jjrm5cca525,10,135.0
5706,672309,terra1wrx893xfphqaedsu3zdvkc9jwvq279uskjk96f,23,4858.21
5707,672447,terra1ws4w8w0xs5dz9d4lzw6c5twtkkycjv9v55grvw,27,553.0
5708,672678,terra1wsgd3zv4uuakapygxupl3pfr6eq9t30wjxmlqr,10,694.0
5709,672863,terra1wsprntq4vrpqgp2l9z6j86r8vd0g2p9twx9z0h,24,1111.0
5710,673096,terra1wt2288cd6vsm7u3s2ltnprwmac54sfe7lrd358,7,8.0
5711,673221,terra1wt7glx9a8mjtvp7dj5j96etnhzvt06pk7fqh4z,23,14.0
5712,673304,terra1wta38f4cp8ftkxxvxy729f6wcu37ayzmw4tzq7,2,1455.0
5713,673312,terra1wtahd2qw00padgynynrutj6rfxqw2r0cgmlg92,4,29.0
5714,673456,terra1wthr5wkj866ykgunzxccgv68tl236dsxwpqzux,17,30.0
5715,673466,terra1wtj85d87m86qpvuyq0zqy6z85djarqqxx5xeqh,27,16.0
5716,673681,terra1wtu0m3p79m3j38wl68l6ttcl3k5en4uake63kw,4,8.0
5717,673735,terra1wtwqajngj30y9glwff6leyfde2dmkl5rlteeln,7,55.0
5718,673739,terra1wtwsl5h6wahdlwgtf2up5w0rn2jm8c4caca28c,30,814.5000000000001
5719,674011,terra1wua5ry8serhrayen6svz903w8gktc793e3zh79,10,302.0
5720,674147,terra1wugljeqntq474e03azq0jh5lh6evqce5luatht,4,173.0
5721,674290,terra1wun5tu7x227dgzg9x9gtc858mfk6lzmwdl2eae,24,611.0
5722,674297,terra1wungehwcex0kut372g3kjvjerk8030d52zhq67,22,846.0
5723,674621,terra1wv40xcyrjsgdau60yamgqdeucvrpxa33t87jna,27,8.0
5724,674673,terra1wv6zs6uv5uwp5jdruddv4rk7xc5jtd2zpd7lwk,11,532.0
5725,674855,terra1wvga0pp5fqp667njtemluh0ucg4lt7vpnaue50,27,4830.0
5726,674960,terra1wvlz4xfdz6yzq39accyuxkel4qp30lf38lmfsm,24,532.0
5727,675062,terra1wvqxpp0rkuhnhfx735fzv5mtggtjp47x8ru6q7,21,8.0
5728,675114,terra1wvsugzhszkstexl0v6fv86c9ryjy8xm6u9t2fk,27,4454.0
5729,675133,terra1wvtfdnvcnzle2y7cd209j6vw2halfmsndkt75v,2,988.51
5730,675245,terra1wvxnw76j0zmacdnvjyltvytdtrmp75vznzr0gw,18,16.0
5731,675334,terra1ww2n2r4hntvwd5f5geu7mje497v7he0gtae3qu,30,392.0
5732,675392,terra1ww5ppxjlcjc4eatc947cm0sldwer6awtgnqkhh,13,16.0
5733,675457,terra1ww8ukhp23n4394ka4vcv9zq3wgxycwveclkgsx,4,103.0
5734,675471,terra1ww9jmuudn9n82wyjng6v5g9fncultnxzengqer,13,255.0
5735,675506,terra1wwalad0ecke45w9mul2qyk8azsn0290e6uz2zw,7,260.0
5736,675548,terra1wwdewv7zt33643sdmjcp6umrhczcvhpm3u0678,23,30.0
5737,675628,terra1wwgqj2rudn32gulrpl7zenqcy386z9099vvdej,19,25.0
5738,675662,terra1wwhvghrh69ddapgwvmmwlkes848xl9npjmcd59,4,1486.0
5739,675694,terra1wwkduka64eehmlrkj4c4xg40pxfvwn52605dmc,19,8.5
5740,675733,terra1wwlypllc5s3jhr9xvn3uh8pfy06xqn7ld0sjxl,16,277.0
5741,675837,terra1wwqncrad8c69799zw9kxdtrncueegr79n47rdl,6,23.0
5742,675853,terra1wwr6438ty5fq7d39r6chpvket6yp4m4lut5ufp,28,36.0
5743,675866,terra1wwrsjk8ul69y2n22u7v53pfspceknafktxgfja,10,8.0
5744,675883,terra1wwskxg4t00x3v689jnf84rlahvjul25xe54c3x,10,69.0
5745,676088,terra1wx25tnk96jjkhad9gplsrc0g2junr8tgnhg5sh,16,290.0
5746,676181,terra1wx5wzqyrc90xm67nzgqdgzy5yvdjpk75gjnws3,16,116.0
5747,676185,terra1wx60k9z8rd624eku9ftwwq9eslyagphghvwlzg,27,4162.51
5748,676377,terra1wxg59gnvn87lzlw5ttryry5eqsw22e6039x8fx,29,10.0
5749,676394,terra1wxgvzhlmeyvueqfuy9ynzj4skg7dxsvrp9ftuq,30,4060.0
5750,676428,terra1wxjm69rpzr0d5xhvnzwz32spdngcd48k3m8dpf,27,546.0
5751,676520,terra1wxnsw99uc93csssnj5ke92hfjvh5028m38wjcp,6,590.0
5752,676674,terra1wxvtsc377wnamm9alhuhuattnfvnke65z5xwhe,25,25.0
5753,677021,terra1wydq57apkcf3rjzr7dtswxxxkj0c4y9mduc7mq,17,50.0
5754,677031,terra1wyect8hkeklyhr27psxszzvneljd2fs0pl985t,20,24.0
5755,677045,terra1wyexgaytcd25th79fw8grge5dhzpykrs8s6d0g,14,32.0
5756,677269,terra1wyqthhd4ux27cu3rzhg8vklcwjh2v3ay9xx5ud,30,70.0
5757,677371,terra1wyvyc2vutfh8pf2kk5h7mjhtzv58e0uszezxhg,4,138.0
5758,677473,terra1wz04200mpxt9yuj892gf8shscjsygje0jya7zc,23,409.0
5759,677552,terra1wz4dxurcnz2pq4a8xmes4d53dz58dz0ldvpgcr,9,8.0
5760,677600,terra1wz6rtj74j9wuzjv3vf0dtr2yv900wm43d4qeet,27,1566.0
5761,677674,terra1wza03gp7vavmysk4vyrcnn7dmsw94p4a2ktzar,3,29.8
5762,677679,terra1wzaelfgv676f22mgdwu7urznkx8chdue7ldqy5,28,30.0
5763,677697,terra1wzc3f7fcl8sxheaqtgmjvpgg6zh5zewz38mdtw,26,9.0
5764,677917,terra1wzlnfl6s3gsclr2vp4m27657gx3ae00v3tpp5p,7,536.27
5765,678274,terra1x028xxr7nxvkq2cj38lw0vflctau5jxl9akckz,28,402.0
5766,678681,terra1x0mx0amtpzhcjvrt0shmyw2w0m3ndv9d7ygp20,27,105.0
5767,678702,terra1x0njjcge9xykawm7dy48va89vj6wvj77wy3a6k,24,1198.0
5768,679012,terra1x23wc5r4mx0najxyc65ns6rhnk4el468yv5ygx,4,45.0
5769,679070,terra1x26hg5z95hz3z33k8vlttkjxult9cg27953zc7,2,115.64999999999999
5770,679073,terra1x26kunys2x7fae732fyj8q4540nlj55aca9n0a,8,60.0
5771,679349,terra1x2jfw88p8zzy7gutpkcdmuqgnx9vzgr9e7mr5z,11,8.0
5772,679788,terra1x33vqrf3cwmdwafs086k2yyrz3gtwwalmas97a,25,330.0
5773,679881,terra1x38098y35yjuhqsvrwjl4q3wydea5jkl4juvtf,24,691.0
5774,679988,terra1x3esa79epraguw06n34d55rl5y089r0mr57mus,10,18.0
5775,680137,terra1x3lyp2kfje2du8q4dngnxuzq9ket84005frfdr,2,238.0
5776,680154,terra1x3myjlwrk5u6zfty9gtj6cpel5k4jds6emlfre,2,63.0
5777,680393,terra1x3yjs437rjzrav2g9ulrrcwjqpsynj9ln76tq4,15,66.0
5778,680591,terra1x47theean2lqqayh6kelvqa3y45dempumrfr7z,29,80.0
5779,680596,terra1x48046jwam4zcl2vgrw8asl030zula53ppwqns,24,409.0
5780,680772,terra1x4h2r2trwulqzsxhqmywy0flnvv8yuvn4uffg6,24,87.0
5781,681170,terra1x4zjuk2frsn52kyp67ng83mcaffqpndzfdmlsl,4,200.0
5782,681228,terra1x52u45fppuad873u0wgntan6wjdl5d6xjuul30,18,257.0
5783,681248,terra1x53sk40vwqm8mqupnz803hwfv32exd4arnj4w4,27,16.0
5784,681332,terra1x57vdsumjes3m3gf55cmgee6rpgqj00l5x9kyz,15,275.0
5785,681604,terra1x5l538x5lld3rdg2gh8dsue4xm08nghs0k8xzf,13,158.0
5786,681672,terra1x5pwqh5awpjmur6u5heda2sg62fvr2n0xaygv9,30,37.4
5787,681726,terra1x5rs3al48q2ktz8f7jnn45xmmtg0sjhd75r2eh,4,1602.7700000000002
5788,681922,terra1x5zy879uewvzc0kh4mcnc9ywfnj7frvw5y2qpm,10,137.0
5789,681978,terra1x6383zmu4fnhww2zkt9cj6gss3dmps4duh7klz,27,925.0
5790,682006,terra1x64fjzsjk5mjszsmsn6l59ksf4uvdpucm0vffw,28,5980.0
5791,682475,terra1x6qqs26jd8amhs2h2pwhwmgnffeklmf9mmyrts,18,3602.0
5792,682796,terra1x767g05n9fp94emwhe3ft46z564hkyl75dh82w,2,40.0
5793,682992,terra1x7f2v699eppdk4xvkstkk6exuy6qyzr7eq98p8,2,93.0
5794,683069,terra1x7jgns6q9er206ngama99e5q9cgslu3vseg7te,22,13.0
5795,683153,terra1x7n63wn9zuqrgk3qgd7y8jqmuq9d4dlfrr4sw8,27,44.0
5796,683290,terra1x7tu4z8skqd9xsm9jr3ppu0zsgpzk2d5mwjtk0,26,32.0
5797,683350,terra1x7w8t4k0fs7ln8elk5ceqaekzuneg9ucp06pps,12,6568.0
5798,683522,terra1x83mk9gnuy267w5vr3wcwptc3ls7fuh3r4yjyn,2,103.0
5799,683882,terra1x8kf7m7urfdklwsv0vujkn2apnh23ukugstzs2,21,100.0
5800,683935,terra1x8naxgmeuthl0yz8npaxsp347yruasn2lgu8tz,30,3003.0
5801,684133,terra1x8xsm3xk39472r9vnjnn6dqjvr4t2nqatgkl44,25,444.0
5802,684188,terra1x90xn7s6nu9lkywulcnuqhh9q0f86eysvlq8dz,27,528.8
5803,684311,terra1x96zh8ku48wpn4qr5z4uzfnydujsptthgnky7x,16,10.0
5804,684399,terra1x9aceqx7sts03zncsm7rxg5dle5u44jyhwd2n0,27,65.0
5805,684842,terra1x9xdjl3kfy8qej5epzkzqezr3l34hawv2w04ta,30,20.0
5806,684864,terra1x9y4x3lyj95spzfmr4jxylcdm8e2uq43ngh9r4,27,2000.0
5807,684906,terra1x9zvgqh299fttchpryq29ah4s0n8gvryqdlzkf,7,8.0
5808,684928,terra1xa0sy0vq90ayqvckxtezlkwwflptsflfzt26sw,16,5596.0
5809,685027,terra1xa6gqwcpz3p4mkurk9mzupmuhvxxefwzk8w9mq,9,8.5
5810,685938,terra1xcfjxnfuynng4qg5hz4atr264hmtd6ael7pcz7,22,1508.0
5811,686187,terra1xcrnuqulfrzt0qhqu66aqtx0s24htqmgtugyxa,9,47.0
5812,686263,terra1xcumyjz78v64mcyypsw2uz0jydqe50drc5dzge,27,8.0
5813,686334,terra1xcxgtx84q9aj9t8l6f2xwezjf89afr5lpqd6ge,6,20.0
5814,686441,terra1xd3g67rrmaqeawj9ye3jryt83kteell383le9v,27,10.0
5815,686476,terra1xd59asqpuhrdhzy27jj7lz944y3lf6y6zk3gc5,26,395.0
5816,686661,terra1xdex8ppzwng058j4m7wt2lcs9agrh6k56nw7yd,16,8.0
5817,686808,terra1xdmdyh7uyhdrqczuh7nckd7sv5tpveggpv7jpp,26,50.0
5818,686862,terra1xdp9cctquadv4zg8psllchtdtd8640rdzz08a4,2,53.19
5819,686998,terra1xdvegz0gju39jn4n0lnlme4z784njsml38dxq7,12,950.0
5820,687120,terra1xdzxx93y4uklmsg5jl274u0jd50d8x6stjssg6,21,40.0
5821,687183,terra1xe4k6syrzs0s7tv67dqrqry5e9c9yguut82x5m,2,110.0
5822,687332,terra1xeawn22q4ey4hkv9k2uwepd9xzjy5avgd2ujez,27,352.0
5823,687566,terra1xen8x3nng5a446jlxf574zds282s2lepes7fv3,5,24.0
5824,687587,terra1xep9zl6hvj3den2m5xqk5cawrm9emqzc69cdu9,5,196.0
5825,687730,terra1xev7xrzjkmnrks4w3ydlztrfjx2u0r6azslg54,1,300.0
5826,687737,terra1xevg3naw50mnawvtegcf4z26c6sv0qz7r4x87n,16,307.3
5827,687767,terra1xewsshzn56nvdhym4h6hrj0j5k2372pj8azjh6,27,50.0
5828,687830,terra1xezrcr6x3cjr6p3j6k78d03yeml25verdfvezq,28,320.45
5829,687866,terra1xf2h9tdythx80wpl6p46wapx6nnv9yu2z7zzrm,25,100.0
5830,687896,terra1xf492lgc2w0xt4rdpc5rlpn4ul7srjptpzdzpm,1,8.0
5831,687922,terra1xf58j7j6kmu6k9w8c3np4yqjeyzwa53cyll8m3,30,1697.45
5832,688274,terra1xfms976y98j37d5v2k78jefzncg9acl2lyuyc4,6,170.0
5833,688469,terra1xfwmyvzff5mzxvr4nh46hhpdxxq9zxcujl9x4k,10,310.0
5834,688508,terra1xfy3p82u6h6kvme3wrfgdcyl0j4rfrpwlnh8wk,7,42.0
5835,688615,terra1xg3fwfsqw4yw57zaxhxa2rrd64kyv3t35w4474,30,250.0
5836,688674,terra1xg67lvqj50w3xn3aah488fnaf4xwmllfjr59e8,18,25.0
5837,688692,terra1xg6n0rtuxd20m4ulh53hqehe7kqkh3k6ucdcud,14,1150.0
5838,688754,terra1xg9e4tkhnk77efg5lx8mh20trpvv67s0zzsw6h,17,11.0
5839,688858,terra1xgeuzqcvqpev4ce8ukl7tuad6324kdal9688m4,4,178.0
5840,688908,terra1xggkq7f50h36yva737hswt222d0n2gfxzwy5z0,10,25.0
5841,688945,terra1xghxn5jhs2ma75zstm0mpgc9pqqtfxpx0zkjpe,28,190.0
5842,689188,terra1xgt5r3m83r8y2avpkfhwt7p8mazylgmapjgqe6,2,1719.33
5843,689203,terra1xgtl6uqcjftklzasj6nvmu4j5p7kpc4kmhh5cj,2,127.38
5844,689327,terra1xgyggs2ufdcljktfr5kyf4gfwv4uvkwvuktp0k,27,10.0
5845,689449,terra1xh5e8kv9zszy768ccyx4h9pkjgq2lk22kyrumd,2,89.51
5846,689527,terra1xh8ethjh2hkd95nnagxwzf2vkl5xgkax430lfd,12,464.0
5847,689685,terra1xhgu433mzsupcpfqap0e9wz5hlnjxvd4fq4azq,2,8.0
5848,689875,terra1xhrszrcgrnxulrt0sejaepmd44dttw5nmrmcsz,6,12.0
5849,689888,terra1xhs7aev2kxce7v34r0qhdthdhp770z5zf0xl8e,27,1250.0
5850,689935,terra1xhuhwtqzj4szjh0p3tu64u6q2fa0cka5h8h4cc,8,12.0
5851,690271,terra1xjc0eu2kw08l2l4929wycuk3g57cx4xmuumyzn,2,181.19
5852,690516,terra1xjmyx62ewdee55hrkhy5l2ypq8amys4xptq9nx,19,54.0
5853,690858,terra1xk467zgpddhc6akxegegkwhml5qs7gktcrxwx4,11,8.0
5854,690997,terra1xk9f58lj9vlt2x52uad9fuqstpgyq82fy4s86r,4,195.0
5855,691039,terra1xkcdndrd9cjny72gc54fghyduwrr2z0mdjfh6a,27,425.0
5856,691051,terra1xkcxkn7esgnnlakvdpakmux9umdu695ecpf89s,11,101.0
5857,691093,terra1xketcalxv6q0r4dp2wrwf47v0y8pve5kkmd58w,15,8.0
5858,691203,terra1xkkwaa79chqzt3nqw045eu2m2hxt2h7673uach,5,144.0
5859,691367,terra1xkufcrpppe698pcc2twtnmu3ph835hx9dqnld3,30,595.0
5860,691408,terra1xkwmazu47ll43r6a2k2rs22ksmy7malxn3ntan,4,610.0
